Experiment Id
Time and Date
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	AngleWristElbowShoulderRight	AngleShoulderElbowRightToBody	AngleShoulderElbowRightToY	AngleElbowWristRightToY	LinearWristRight5IncFrames	LinearWristRight10IncFrames	LinearWristRight20IncFrames	LinearWristRight5GapFrames	LinearWristRight10GapFrames	LinearWristRight20GapFrames	LinearElbowRight5IncFrames	LinearElbowRight10IncFrames	LinearElbowRight20IncFrames	LinearElbowRight5GapFrames	LinearElbowRight10GapFrames	LinearElbowRight20GapFrames	Marker
245	8127	-0.04789753	0.384907	1.185032	-0.05535377	0.2182507	1.223581	-0.06167015	-0.08428046	1.21913	-0.05977712	-0.1349091	1.168909	-0.2221462	0.1229081	1.223895	-0.3367038	-0.0799448	1.252737	-0.3076596	-0.2591566	1.193168	-0.2961312	-0.3217216	1.168134	0.1095977	0.119231	1.243376	0.210877	-0.06821142	1.252495	0.3329228	-0.07004228	1.097936	0.3900787	-0.0534388	1.046551	-0.1338049	-0.2069476	1.155166	-0.3375241	-0.5420643	1.197658	-0.4982458	-0.8064504	1.217102	-0.5260018	-0.8446152	1.140728	0.01223216	-0.2096357	1.155287	0.1444109	-0.5729004	1.228973	0.2486916	-0.8594933	1.273028	0.2768652	-0.9063551	1.201823	105.60044345612069	29.984653002761842	28.480182411764236	89.46735132379813	0.2260227101566711	0.23811031621981385	0.21796096816463853	0.22415960628620624	0.23472070979228227	0.21298895082228111	0.09774046274589465	0.0855490258035197	0.0816876216241341	0.09478860845328917	0.08202863564733116	0.07699974350765362	false
246	8163	-0.0480574	0.3849511	1.185177	-0.05533525	0.2183332	1.223758	-0.06163982	-0.08424407	1.21923	-0.0598014	-0.1348699	1.168993	-0.2221925	0.1229069	1.224218	-0.3365382	-0.07990126	1.253097	-0.3077423	-0.2591535	1.193494	-0.2961624	-0.3216812	1.168385	0.1095788	0.1193425	1.243335	0.208123	-0.06667139	1.252032	0.3265843	-0.070898	1.094519	0.3808247	-0.05267164	1.042487	-0.1338335	-0.2069057	1.15537	-0.3542277	-0.5305198	1.20267	-0.5280961	-0.7858182	1.225905	-0.5591741	-0.8228548	1.150247	0.01220768	-0.2096012	1.155287	0.1434684	-0.5733395	1.228619	0.2470196	-0.8602918	1.272391	0.2749355	-0.9072157	1.201113	105.48691344045189	29.493875070425137	28.00525665877525	88.77145947442523	0.22622597777405168	0.22671786078912903	0.21941615873160575	0.22438522345191106	0.2233966402053157	0.21407248828648728	0.09291643918200529	0.08656098689677413	0.08355690923662498	0.09045826102160227	0.08282227583832749	0.07835083381203584	false
247	8195	-0.04826763	0.3849683	1.185285	-0.05528827	0.2183694	1.223877	-0.06161744	-0.0842248	1.219333	-0.05985625	-0.134852	1.169093	-0.2222649	0.122999	1.224634	-0.3361081	-0.08012797	1.253457	-0.3076869	-0.259389	1.193631	-0.2960081	-0.3218986	1.168527	0.1095549	0.1193857	1.243282	0.2061864	-0.06647183	1.251517	0.3208958	-0.07082859	1.091022	0.371892	-0.05240652	1.039951	-0.1339156	-0.2068823	1.155591	-0.3450085	-0.5371703	1.200225	-0.5115308	-0.7977207	1.221355	-0.5408698	-0.835341	1.14528	0.01214067	-0.2095854	1.155305	0.14354	-0.5733346	1.228622	0.2471955	-0.8602811	1.272379	0.2750339	-0.907245	1.201085	104.80823815726717	29.0236793596094	27.555868357047526	88.73483664374392	0.22062551740374553	0.229844332346843	0.22165470170596557	0.2191053772403864	0.22663825983214278	0.21633076262249715	0.08323568588307845	0.08672119789765403	0.08395156078806006	0.08184604745117047	0.08307268023798207	0.0786624984386395	false
248	8231	-0.04847305	0.3849268	1.185465	-0.05521023	0.2184015	1.22401	-0.06162235	-0.08421984	1.219457	-0.05993593	-0.1348546	1.169221	-0.2222961	0.1229836	1.22497	-0.3357895	-0.08012757	1.253814	-0.30774	-0.2594065	1.19381	-0.2960536	-0.3219433	1.168795	0.1095582	0.1193998	1.243274	0.2047414	-0.06621858	1.250494	0.3149106	-0.07115056	1.08661	0.3591297	-0.05053564	1.036088	-0.1340746	-0.2069059	1.155928	-0.3410838	-0.5400671	1.199157	-0.5043767	-0.802871	1.219177	-0.5329514	-0.8406581	1.142883	0.01205354	-0.2095873	1.155318	0.1433778	-0.5734684	1.228432	0.2469689	-0.8605047	1.272026	0.2746979	-0.9074748	1.20068	104.34970539744117	28.655772063432803	27.21507603866725	88.56930194917152	0.20349801760053818	0.22774196071585545	0.22130826065184137	0.20294798333538686	0.22479824010335475	0.21618361680291945	0.06657688588285789	0.08299647575021254	0.0831096676224781	0.06437073108452152	0.0797396604504726	0.07788881176413852	false
249	8263	-0.04872613	0.3848776	1.185649	-0.05519427	0.2184064	1.224158	-0.06161253	-0.08422644	1.219576	-0.0599862	-0.1348596	1.169332	-0.2223653	0.1229042	1.225298	-0.3354608	-0.08033852	1.254145	-0.3077269	-0.259627	1.193971	-0.2959447	-0.3221367	1.168947	0.1095519	0.1194067	1.243235	0.2028677	-0.06637298	1.248705	0.3079578	-0.07270006	1.081306	0.348662	-0.04993005	1.033076	-0.1341477	-0.206931	1.156152	-0.3383563	-0.5420421	1.198379	-0.499432	-0.8063711	1.217606	-0.527512	-0.8442364	1.141155	0.01201557	-0.2095884	1.155331	0.1435034	-0.5734486	1.228527	0.2472183	-0.8604543	1.272182	0.2749017	-0.9074755	1.20084	104.16781227417998	28.10220066348479	26.70948518279358	88.16651973914885	0.2224489087066279	0.22574470045760867	0.22609004011115727	0.22142878085696885	0.22345540729888588	0.22089914982779016	0.07049008252951819	0.085041755074359	0.08360497821232521	0.06654019655477099	0.08143885869933357	0.07823764359599963	false
250	8299	-0.04888767	0.3847558	1.185791	-0.05520369	0.2184663	1.224316	-0.06159499	-0.08422616	1.219684	-0.06002601	-0.1348622	1.169427	-0.2224356	0.1229267	1.225627	-0.3352293	-0.08044524	1.254387	-0.2978906	-0.2647344	1.191304	-0.3073091	-0.3257509	1.162065	0.1094997	0.1194692	1.243159	0.200883	-0.06589264	1.247761	0.2995738	-0.07266063	1.076234	0.3411788	-0.05102028	1.029729	-0.1341763	-0.206938	1.156327	-0.3367053	-0.5430911	1.198056	-0.4964414	-0.8082175	1.216886	-0.5242762	-0.8461072	1.140381	0.01197392	-0.2095834	1.155347	0.1436664	-0.5732876	1.228673	0.2475332	-0.8601439	1.272424	0.2751772	-0.9072129	1.201123	103.39729758897253	27.639677931148785	26.272064696955912	88.04122715470251	0.24117945739416488	0.22994281968988395	0.22953761275079787	0.24018528384485333	0.22836702959905017	0.2243859518438693	0.06358206334227409	0.08115691372468425	0.08261948766972231	0.06207271439990838	0.07786379414185743	0.07733368582135688	false
251	8331	-0.04902187	0.3848009	1.185905	-0.05519987	0.2184865	1.224397	-0.06156495	-0.08424427	1.219754	-0.06006004	-0.1348876	1.169493	-0.2224419	0.1229084	1.22586	-0.3352091	-0.0804433	1.254627	-0.3053486	-0.2599173	1.196425	-0.296385	-0.3213265	1.167895	0.1091929	0.1197745	1.242996	0.1989568	-0.06462306	1.246014	0.2894873	-0.07553985	1.069939	0.3303021	-0.05017344	1.026127	-0.1341767	-0.2069651	1.156476	-0.3353516	-0.5440876	1.197597	-0.494012	-0.8099655	1.215944	-0.5216376	-0.847835	1.139342	0.01189445	-0.2095589	1.155356	0.201468	-0.5312171	1.275809	0.3509786	-0.7848989	1.356723	0.3948277	-0.8347774	1.29627	103.66491834591878	27.299044276131777	25.96934925837179	86.84394112658975	0.2820290430646398	0.24965189134683333	0.2377472954448763	0.2802987789754218	0.2475008713646974	0.23246878748211497	0.07005252178878883	0.0793531079314697	0.0838261744022304	0.06817571390711054	0.07555166868368962	0.07873450109508923	false
252	8363	-0.04922032	0.3849144	1.18601	-0.05519511	0.2185059	1.224486	-0.06155269	-0.08426111	1.219866	-0.06011723	-0.1349193	1.169606	-0.2224743	0.1228856	1.226129	-0.3350873	-0.08057204	1.254811	-0.3058047	-0.2601482	1.19663	-0.2964357	-0.3216776	1.168521	0.108937	0.1200021	1.24286	0.197233	-0.0632875	1.244324	0.2865614	-0.07604858	1.067723	0.3196333	-0.05002493	1.022377	-0.1342169	-0.2069821	1.156691	-0.3345198	-0.544754	1.197347	-0.4924846	-0.8111307	1.215326	-0.5199897	-0.8489555	1.138649	0.01180828	-0.2095492	1.155396	0.144296	-0.5728603	1.229631	0.2487796	-0.8593779	1.274091	0.2764525	-0.9066805	1.202934	104.30247058034014	27.00997309562137	25.724565951710307	86.31067879860197	0.26226376435907794	0.23727989084254753	0.23412362503116152	0.2607190679004383	0.23516703569203504	0.2288273557478203	0.07952662588643947	0.07757704406551136	0.08140883067221667	0.0768990521238008	0.0730680274936005	0.07621366984745179	false
253	8399	-0.0494502	0.384412	1.186231	-0.05511796	0.2183896	1.224577	-0.06154511	-0.08431581	1.219978	-0.0601486	-0.1349701	1.169723	-0.2224847	0.1228555	1.22628	-0.3350443	-0.08065813	1.255126	-0.3059599	-0.260207	1.19671	-0.2963257	-0.3217492	1.168761	0.1089072	0.1200072	1.242843	0.1962295	-0.06304295	1.243073	0.2785199	-0.0765333	1.062899	0.3070088	-0.05022909	1.019666	-0.1342487	-0.2070492	1.15691	-0.3537692	-0.5319764	1.201807	-0.526879	-0.788208	1.223129	-0.5578896	-0.824558	1.147076	0.01175616	-0.2095663	1.155434	0.1997619	-0.5332536	1.273379	0.3480197	-0.7885074	1.352305	0.3910481	-0.8382509	1.291139	103.8133736721541	26.74517194652945	25.50310066429199	86.10379048499361	0.25829150576544035	0.23580435335333513	0.2354580985143472	0.2568378599957265	0.23464607949994112	0.23023000042410038	0.07003377243058065	0.06965216767448243	0.07892163800090891	0.06853407545388261	0.06581069112784317	0.07364842977588164	false
254	8435	-0.04959065	0.3844775	1.186306	-0.05515652	0.2183792	1.224608	-0.06154859	-0.08428992	1.220067	-0.06018117	-0.1349437	1.169822	-0.2225572	0.1228318	1.226444	-0.3349986	-0.08063011	1.25537	-0.3060244	-0.2601434	1.196748	-0.2961522	-0.3217398	1.169007	0.1087169	0.1204183	1.242843	0.1954466	-0.06237087	1.242543	0.268758	-0.08222312	1.058882	0.298988	-0.05003405	1.01689	-0.1342548	-0.2070387	1.157082	-0.3585287	-0.5283693	1.204174	-0.5353781	-0.7817521	1.227223	-0.5674523	-0.8178608	1.151486	0.01171579	-0.20951	1.155483	0.1422604	-0.5736992	1.229323	0.2452003	-0.8608779	1.273465	0.2724193	-0.9083291	1.202218	104.46204937292886	26.603146570078284	25.383509926528212	84.26730977887783	0.2744164040670495	0.2512096427273701	0.24243202545630543	0.2693773506468714	0.2470672416532485	0.23610673240514785	0.06202144560400677	0.06581562171453144	0.07466483522260342	0.06115986805119826	0.0625580833548734	0.0711268514752428	false
255	8467	-0.0497603	0.3843246	1.186393	-0.05508327	0.2183426	1.224696	-0.06154063	-0.08428931	1.220203	-0.06022654	-0.1349445	1.169971	-0.2226417	0.1227911	1.22665	-0.3348691	-0.08080138	1.255488	-0.3059439	-0.2603033	1.196792	-0.2962015	-0.3219848	1.1692	0.1086327	0.1205981	1.242855	0.1946568	-0.0619088	1.242081	0.2649824	-0.08351728	1.057385	0.2888368	-0.04850209	1.014359	-0.1343009	-0.2070567	1.157348	-0.3455877	-0.5377303	1.20099	-0.512188	-0.7984675	1.221317	-0.5418432	-0.8355403	1.145052	0.01162686	-0.2094925	1.15555	0.1423004	-0.5737282	1.229227	0.2453369	-0.8609291	1.273236	0.2725027	-0.9083601	1.201944	104.63703572788629	26.43425633717672	25.237604871294273	83.7602317027563	0.21580916258598706	0.24468350147884677	0.2391760547986465	0.21077849776424096	0.24022110505184843	0.23263297641076783	0.04828065667485568	0.05956293327367298	0.07329996481827027	0.0472684304484836	0.05726360601462188	0.06980742092526944	false
256	8499	-0.04992244	0.3843428	1.186442	-0.05501695	0.2182906	1.22477	-0.06152206	-0.08433648	1.220298	-0.06026335	-0.1349985	1.17007	-0.2226569	0.122792	1.226783	-0.3348958	-0.08078776	1.255643	-0.3061607	-0.2603338	1.19701	-0.2961309	-0.3219973	1.169475	0.108435	0.120504	1.242675	0.1933334	-0.05986218	1.239898	0.2601671	-0.08730953	1.054649	0.2812204	-0.04730167	1.014287	-0.1343245	-0.2070833	1.157495	-0.3550463	-0.5310426	1.20427	-0.5290775	-0.7864728	1.227065	-0.5606389	-0.8229245	1.151256	0.011542	-0.2095184	1.155604	0.1419643	-0.5739927	1.228874	0.2447977	-0.8613676	1.27256	0.271816	-0.9087667	1.20118	106.31932899209237	26.359061840140704	25.218182617681144	82.0657016404745	0.23791781204230514	0.24479678089876103	0.2344518366525884	0.23186815857343318	0.23908367958281554	0.22754030700597405	0.05205323682589035	0.06370145687963205	0.074445532082675	0.05015610000349481	0.06100073678537078	0.0702088607631888	false
257	8531	-0.04999884	0.3844319	1.186505	-0.05493061	0.2182891	1.224853	-0.06146772	-0.08434432	1.220397	-0.06023349	-0.135011	1.170168	-0.2226863	0.1227572	1.226897	-0.3349221	-0.08074886	1.255743	-0.2983317	-0.2633075	1.192769	-0.3069431	-0.3246613	1.16418	0.1084043	0.1205315	1.242675	0.1928459	-0.05908955	1.238993	0.2489338	-0.07844502	1.04891	0.2748448	-0.0458758	1.011268	-0.134284	-0.2071149	1.157622	-0.359957	-0.5272253	1.206134	-0.5378739	-0.7795949	1.230293	-0.5704517	-0.8156796	1.154773	0.01154749	-0.2095046	1.155653	0.1419234	-0.5739312	1.228837	0.2447096	-0.861239	1.272448	0.2716801	-0.9086232	1.201076	103.0304209725549	26.309248554661398	25.199630921530883	84.42198246851376	0.29079133303779553	0.27464416328909896	0.24979391364156137	0.24835132540259178	0.25445884375652317	0.23766699737490757	0.0510825078996594	0.06287564511909675	0.0732921774992273	0.050094332799272515	0.06005543642621649	0.06867611534810188	false
258	8563	-0.05007989	0.3844516	1.186585	-0.0549152	0.2182869	1.224882	-0.0614526	-0.08431983	1.22047	-0.06025849	-0.1349857	1.170247	-0.2227146	0.1228035	1.227076	-0.3349206	-0.08064979	1.255832	-0.3043543	-0.2596656	1.196366	-0.296994	-0.3216357	1.168845	0.1081621	0.1209062	1.242668	0.1921459	-0.05733277	1.237067	0.258655	-0.04308502	1.002245	0.289649	-0.0155306	0.926474	-0.1342881	-0.2070727	1.157762	-0.3621583	-0.5255806	1.206778	-0.5417981	-0.776674	1.231331	-0.5748093	-0.812526	1.15588	0.0114736	-0.2094329	1.155704	0.1962831	-0.5368226	1.269232	0.3419764	-0.7949178	1.344644	0.383471	-0.844462	1.282262	95.19272022706083	26.340318188750047	25.278237311211065	93.34103728871642	0.6698659686704188	0.44287454121914077	0.33238306775655013	0.5436069343944248	0.3258912293498077	0.26739392256680256	0.06470419564139385	0.0632223243538654	0.07351400233170634	0.06359569258588617	0.06074769644321237	0.06817791529857468	false
259	8599	-0.05037145	0.384282	1.186801	-0.05491481	0.2182918	1.22501	-0.06144535	-0.08437002	1.220583	-0.06029851	-0.135047	1.170355	-0.2227881	0.1227592	1.227224	-0.3349139	-0.08069126	1.255976	-0.2985089	-0.2634172	1.19281	-0.3072646	-0.3248235	1.164554	0.1077884	0.1209779	1.242512	0.1913809	-0.05538379	1.23649	0.2582248	-0.04288086	1.001983	0.2892189	-0.01532644	0.9262118	-0.134286	-0.2071165	1.157888	-0.3633286	-0.524794	1.207152	-0.5438836	-0.7752203	1.2319	-0.5771539	-0.8109165	1.156479	0.01139026	-0.2094359	1.155767	0.1394003	-0.5753305	1.226638	0.2403111	-0.8637666	1.268418	0.2665441	-0.9109188	1.196599	95.77193957727327	26.442146618376178	25.417612060987448	92.93518743742135	0.6213909195963155	0.4120232654355888	0.31624100187227855	0.5230217326196808	0.3001811583259697	0.2516100609368106	0.07143086173577244	0.06296281616589758	0.07335065256917178	0.06966672487298488	0.06034726116702453	0.06718896889112132	false
260	8631	-0.05052689	0.3845726	1.186928	-0.05488617	0.2182995	1.225059	-0.06144651	-0.08436765	1.220665	-0.0603399	-0.1350531	1.170443	-0.22284	0.1227826	1.227406	-0.3349372	-0.08068611	1.256063	-0.3033933	-0.2594702	1.196421	-0.2979326	-0.3214281	1.168619	0.107735	0.1209634	1.242491	0.1905465	-0.05382738	1.23516	0.2560974	-0.04223397	1.001074	0.2870914	-0.01467956	0.9253022	-0.1343345	-0.2071203	1.158042	-0.3644105	-0.5240828	1.20743	-0.5457711	-0.7739328	1.232273	-0.5792357	-0.8094882	1.156862	0.01132235	-0.2094231	1.15581	0.1393849	-0.5753767	1.226556	0.240332	-0.8638448	1.268233	0.2665132	-0.9109876	1.19638	96.23761790093843	26.418350346692225	25.43706107692631	92.73046251596935	0.5887392332656671	0.3792528344250014	0.3085316904536936	0.5313112273583257	0.27821964323942167	0.24320794798292758	0.0633918200215188	0.0606860672365778	0.07190932924247714	0.0618407687912087	0.05822267301322072	0.06530595050389196	false
261	8663	-0.05060307	0.3845488	1.187041	-0.05481744	0.2182465	1.225152	-0.06144038	-0.08440384	1.220765	-0.06036416	-0.1350892	1.170543	-0.2228666	0.12276	1.227515	-0.3349801	-0.08075754	1.256196	-0.3139081	-0.2622923	1.201463	-0.3019097	-0.2873936	1.181879	0.1075984	0.1210758	1.242495	0.1897434	-0.05205435	1.234992	0.2257209	-0.04304533	1.039014	0.2387701	-0.0397777	0.9722822	-0.1343503	-0.2071437	1.158172	-0.3647951	-0.5237986	1.207284	-0.5464282	-0.7733812	1.231904	-0.5799208	-0.8088053	1.156476	0.01126388	-0.2094265	1.155871	0.200243	-0.532194	1.275092	0.3491935	-0.7865944	1.35497	0.392293	-0.8367633	1.294212	94.29706711364479	26.445489815714687	25.47521803583885	92.58880678794031	0.8401890647750699	0.5289312954721356	0.3754436790259011	0.32934142016235324	0.24977740383105773	0.23315617384081877	0.06845039528707833	0.058002103655377855	0.06956554303143361	0.06566374847122243	0.054707707265521335	0.06250338432910428	false
262	8695	-0.05072953	0.3844745	1.187232	-0.05481077	0.2182583	1.22525	-0.06147478	-0.08445118	1.220865	-0.06044225	-0.1351561	1.170643	-0.222909	0.1227317	1.22764	-0.3349703	-0.08082221	1.256413	-0.3112184	-0.2615395	1.199724	-0.2971559	-0.3225109	1.172934	0.1074711	0.1209118	1.242392	0.1850873	-0.04958997	1.230052	0.2250316	-0.04261016	1.034821	0.2313133	-0.04152149	1.006022	-0.1344129	-0.2071819	1.158271	-0.3651043	-0.5237163	1.207165	-0.5469204	-0.7731883	1.23161	-0.5804414	-0.8085129	1.15615	0.01113999	-0.2094823	1.155945	0.1439116	-0.573271	1.228505	0.2485536	-0.8599857	1.271602	0.2756011	-0.9071172	1.200099	96.6256951498056	25.588378822358397	24.746851055591492	92.00601884389421	0.4229257583321137	0.5187868840590587	0.370466552317386	0.35468417834329286	0.23406461974148918	0.22600807797680098	0.10271327698095246	0.07770357032799453	0.07578426884921483	0.09552216544294358	0.07360506805682344	0.06885331193005743	false
263	8727	-0.05079631	0.3845541	1.187387	-0.05483706	0.218303	1.225358	-0.06150151	-0.08445852	1.220961	-0.06048563	-0.1351723	1.170734	-0.2229368	0.1227273	1.227745	-0.3349438	-0.08085541	1.256557	-0.3101444	-0.261249	1.1992	-0.2967419	-0.3223321	1.172359	0.1073776	0.1209967	1.242397	0.1831781	-0.05040723	1.228325	0.2215872	-0.04320088	1.03279	0.2270955	-0.0425968	1.007327	-0.1344264	-0.2071711	1.158362	-0.3658583	-0.5231848	1.206981	-0.5482435	-0.7722268	1.231206	-0.5818474	-0.8073786	1.155718	0.0110608	-0.20949	1.156017	0.1439973	-0.5732126	1.22848	0.2487611	-0.8598527	1.271496	0.2757998	-0.9069536	1.199986	96.78528216312664	25.007697969544573	24.21770014766511	92.07111028639665	0.4634742200930758	0.4986679755118892	0.362796591551763	0.37398033535593084	0.22790348554736664	0.21800151352870495	0.11005763576024825	0.08404556720868538	0.07417014527133074	0.09842488208862808	0.07625508131336016	0.0671989108081664	false
264	8763	-0.05101565	0.3847563	1.187586	-0.05492131	0.2183779	1.225529	-0.06151339	-0.08446867	1.221049	-0.0605097	-0.1351815	1.170807	-0.2229619	0.1227161	1.227882	-0.3349581	-0.08080225	1.256706	-0.3093188	-0.2609137	1.198739	-0.296538	-0.3221224	1.171907	0.1072938	0.121055	1.242388	0.1806582	-0.0542843	1.244206	0.2146617	-0.04450492	1.047933	0.2226218	-0.04221563	1.004794	-0.1344212	-0.2071691	1.158435	-0.3662407	-0.5229697	1.206707	-0.5489191	-0.7718271	1.230654	-0.5825595	-0.8068363	1.155121	0.0110281	-0.2094779	1.156059	0.1434135	-0.5735254	1.228004	0.2477358	-0.8604023	1.270607	0.274606	-0.9074575	1.199008	90.6395160979306	23.868498471155757	22.711374724170902	92.81062719877693	0.5577651344061492	0.5339554120183037	0.3768649673086354	0.47418677240222606	0.21746570411232732	0.20583763576644673	0.21528096837446162	0.13532681989399292	0.09646698848301884	0.10158787783209537	0.05432884410508095	0.053916102332936526	false
265	8795	-0.0510796	0.3848681	1.18778	-0.05492889	0.2183535	1.225574	-0.06151128	-0.08445423	1.221102	-0.06050974	-0.1351588	1.170861	-0.222957	0.1226998	1.227961	-0.3349395	-0.0808283	1.256887	-0.3087729	-0.260722	1.198404	-0.2963212	-0.3220078	1.171615	0.1072725	0.1211791	1.242461	0.1799287	-0.05453213	1.249213	0.2110081	-0.04540153	1.0524	0.2190833	-0.04302915	1.004379	-0.1344069	-0.2071489	1.158487	-0.3665997	-0.5227482	1.206455	-0.5495608	-0.7714313	1.23016	-0.5832121	-0.8063323	1.154584	0.01101886	-0.2094362	1.1561	0.1424808	-0.5740178	1.227233	0.2460689	-0.8612974	1.269191	0.2726994	-0.9082602	1.197445	88.98065722963528	23.820220345850995	22.552106764576276	92.62371072028792	0.23375842678626524	0.5310090491205208	0.3770169120474393	0.15174285130577228	0.21836834717603412	0.19877560786887485	0.23885868492072806	0.14138762600617694	0.10004715131863519	0.1322408260192485	0.058012240222774854	0.048774923036153994	false
266	8831	-0.05121167	0.3848179	1.187925	-0.05490963	0.218329	1.225699	-0.06153927	-0.0845629	1.221217	-0.06058874	-0.1352942	1.170972	-0.2229777	0.1226588	1.228056	-0.3349006	-0.08086424	1.257049	-0.3085377	-0.2606447	1.198318	-0.2963003	-0.3220272	1.171686	0.1070589	0.1211474	1.242313	0.1710057	-0.05519539	1.222568	0.2056932	-0.0431614	1.026585	0.2110832	-0.042491	1.000067	-0.1344477	-0.2072184	1.158582	-0.3669537	-0.5225791	1.206424	-0.5501474	-0.7710547	1.230026	-0.5838572	-0.8058505	1.154443	0.01087476	-0.2095357	1.156183	0.1421423	-0.5742762	1.226802	0.2455691	-0.8616587	1.268351	0.2720631	-0.9085451	1.19652	96.05295801338788	21.31659778309028	20.782798309094566	93.46009027549363	0.3899711979191455	0.5607084821249871	0.4057364397551846	0.1546058437350977	0.20036325216589324	0.21205579931821011	0.3854018656821852	0.2289067316903618	0.14044528476244436	0.1242891656958242	0.09201083530067992	0.07379700444734776	false
267	8863	-0.05124831	0.3847609	1.188026	-0.05488332	0.2183042	1.225746	-0.06153633	-0.08458682	1.221269	-0.06061369	-0.1353195	1.171024	-0.2229772	0.1226389	1.228171	-0.33487	-0.08087792	1.25711	-0.3085491	-0.2606269	1.198318	-0.296369	-0.3220349	1.17174	0.1069296	0.1212231	1.242292	0.1785739	-0.04898918	1.251724	0.2002214	-0.04202435	1.052332	0.2074036	-0.0427096	1.000284	-0.1344565	-0.2072272	1.15865	-0.3675805	-0.5221555	1.206454	-0.5512497	-0.7702751	1.230022	-0.5850632	-0.8049576	1.154435	0.01080784	-0.209533	1.156221	0.1412085	-0.5747232	1.226289	0.243946	-0.8624423	1.267399	0.2702112	-0.9093012	1.195468	87.65988742435513	24.32781633790413	23.003328424757644	91.98887006827599	0.5539753172824625	0.4506961600335764	0.43821575730610113	0.21307948116645636	0.25656530896546276	0.1949282963364643	0.5916808015950886	0.3224258586658993	0.18716719042459562	0.17566032188030986	0.07216049450804506	0.049611513046182054	false
