experimentId
2013.07.02 17:46:54
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	Marker1	Marker2	Marker3	Marker4	Marker5
129255	764	-0.2902004	0.8512217	2.290949	-0.2365344	0.6681646	2.322959	-0.2490671	0.2848347	2.334146	-0.2514125	0.2081857	2.339772	-0.3960462	0.5638711	2.436092	-0.4266587	0.3591472	2.519312	-0.4306211	0.1411517	2.593143	-0.4366453	0.1003604	2.605692	-0.09679633	0.5373703	2.283678	-0.02652804	0.2510654	2.263446	-0.03812167	-0.005825688	2.21269	-0.03905725	-0.1096654	2.182783	-0.3218956	0.1339417	2.36397	-0.3135	-0.5157142	2.451018	-0.2856059	-0.8810298	2.458997	-0.2909594	-0.9350972	2.385039	-0.1850803	0.1390989	2.31606	-0.1321931	-0.534879	2.367914	-0.07636072	-0.8998003	2.491265	-0.003372738	-0.9578364	2.446569	0	0	0	0	0
129256	800	-0.2898875	0.8518621	2.29122	-0.2364313	0.6684482	2.322571	-0.2485648	0.2847201	2.333899	-0.2507925	0.2079649	2.339557	-0.3959961	0.5641561	2.435689	-0.4266034	0.3596496	2.519268	-0.4305506	0.1416474	2.593031	-0.4365759	0.1009382	2.605558	-0.09672326	0.5375497	2.28366	-0.02527402	0.2501827	2.26289	-0.03656063	-0.003775555	2.213962	-0.03667174	-0.1102136	2.183961	-0.321131	0.1337143	2.363606	-0.3129356	-0.5158538	2.450369	-0.2855608	-0.8810465	2.459026	-0.2913825	-0.9353417	2.386227	-0.1844275	0.1389638	2.316054	-0.1316539	-0.5354225	2.367802	-0.07623509	-0.9002056	2.491488	-0.003357918	-0.9579408	2.44642	0	0	0	0	0
129257	832	-0.2938357	0.8496985	2.290363	-0.2364288	0.6677505	2.322428	-0.2481418	0.2834906	2.333397	-0.2502948	0.2066215	2.338995	-0.3949819	0.5622729	2.433548	-0.425874	0.3585089	2.518354	-0.4297554	0.1404462	2.59192	-0.4357889	0.09991154	2.604414	-0.09666932	0.5373811	2.283645	-0.02520681	0.2499101	2.262303	-0.03794391	-0.003653996	2.215119	-0.03717259	-0.1111116	2.189009	-0.3206058	0.1325819	2.363028	-0.3128386	-0.5156852	2.45013	-0.2856215	-0.8800159	2.457924	-0.2914875	-0.9350717	2.386034	-0.1839651	0.1379574	2.315531	-0.1310796	-0.5341067	2.366876	-0.07738204	-0.8975804	2.488422	-0.00381049	-0.9576197	2.446167	0	0	0	0	0
129258	868	-0.2931483	0.8498605	2.290202	-0.2364171	0.6676905	2.322308	-0.2479304	0.2834322	2.333103	-0.2500506	0.2065705	2.338682	-0.3945747	0.5622943	2.432586	-0.4254799	0.3587463	2.517738	-0.4293657	0.1406854	2.591259	-0.4353996	0.1000867	2.603786	-0.09645359	0.5372508	2.283672	-0.02535542	0.2503803	2.263032	-0.04671055	-0.01963126	2.217707	-0.04423629	-0.1202841	2.196453	-0.3203235	0.1325658	2.362833	-0.312569	-0.5155692	2.449932	-0.2855075	-0.8794	2.456734	-0.2917582	-0.935446	2.386453	-0.1836737	0.137746	2.314953	-0.1306168	-0.5343353	2.36634	-0.07545943	-0.9025471	2.492718	-0.004330344	-0.9577804	2.4468	0	0	0	0	0
129259	900	-0.2927083	0.8504451	2.29029	-0.2365079	0.6679457	2.322058	-0.2476495	0.2836898	2.33269	-0.2496912	0.2068316	2.338239	-0.3945654	0.5621253	2.432187	-0.4253626	0.3587022	2.517549	-0.4292853	0.1406594	2.591059	-0.4353161	0.09987937	2.603661	-0.09620698	0.5375979	2.283614	-0.02712568	0.2531784	2.264786	-0.05665745	-0.04639716	2.224505	-0.0500563	-0.1245713	2.201608	-0.3199213	0.1327085	2.362465	-0.3111579	-0.5148006	2.448441	-0.2854239	-0.879216	2.45626	-0.2917405	-0.9353885	2.386311	-0.1832201	0.1380306	2.31437	-0.1301026	-0.534696	2.36614	-0.07478135	-0.9032422	2.49302	-0.005151613	-0.9579225	2.448026	0	0	0	0	0
129260	936	-0.2915947	0.851168	2.29004	-0.2359569	0.6683744	2.321571	-0.247368	0.2843436	2.332181	-0.2494889	0.2075332	2.337744	-0.3946521	0.5620832	2.432195	-0.4254848	0.3582716	2.516801	-0.4293221	0.1402571	2.590319	-0.4353583	0.09999337	2.602709	-0.09581731	0.5377285	2.283627	-0.03113753	0.2653385	2.27085	-0.0563498	0.004151052	2.25045	-0.05912355	-0.1017248	2.218669	-0.3198732	0.1330776	2.362	-0.3109715	-0.5148506	2.448186	-0.2853896	-0.8799768	2.456634	-0.2916724	-0.9355748	2.386299	-0.1830537	0.1386691	2.313995	-0.1295055	-0.5345665	2.365656	-0.07331388	-0.9020592	2.492902	-0.005506695	-0.9578805	2.448533	0	0	0	0	0
129261	968	-0.2901483	0.8510494	2.287793	-0.2357281	0.668869	2.321421	-0.2471956	0.2846921	2.331875	-0.2493437	0.2078528	2.337423	-0.3946011	0.5619339	2.431853	-0.4251232	0.3573262	2.515039	-0.428866	0.1393628	2.588611	-0.4349033	0.09997233	2.600635	-0.09581669	0.5377347	2.283633	-0.03133537	0.27729	2.2812	-0.06138641	0.04561479	2.239912	-0.07123084	-0.06174654	2.215295	-0.3196884	0.1333297	2.361718	-0.310668	-0.5151876	2.447778	-0.28539	-0.8801599	2.456853	-0.291665	-0.9355193	2.386295	-0.1829917	0.1391693	2.313511	-0.1286987	-0.534805	2.365493	-0.07246126	-0.9039965	2.493799	-0.005524616	-0.9579619	2.448587	0	0	0	0	0
129262	1000	-0.284314	0.8508405	2.281452	-0.2352635	0.6697196	2.321039	-0.2467226	0.2852606	2.331366	-0.2488937	0.2083642	2.33691	-0.3941581	0.562569	2.430524	-0.4242706	0.3572296	2.512409	-0.4278463	0.139285	2.585956	-0.4338891	0.1013586	2.597391	-0.09568011	0.5387045	2.284056	-0.03243238	0.279456	2.282629	-0.05526166	-0.007767654	2.250643	-0.06884685	-0.1149836	2.227175	-0.3190684	0.1339573	2.360998	-0.3102535	-0.5155653	2.447736	-0.285371	-0.8802339	2.45699	-0.2915516	-0.9357252	2.386403	-0.1826264	0.1398834	2.313046	-0.1278985	-0.5342939	2.365301	-0.07210805	-0.9042919	2.493896	-0.00618764	-0.958036	2.448943	0	0	0	0	0
129263	1036	-0.2807326	0.8501155	2.277332	-0.2352464	0.6701108	2.321067	-0.2458805	0.2858572	2.330759	-0.2477781	0.2090205	2.336089	-0.3938223	0.5638245	2.427685	-0.423932	0.3596644	2.511677	-0.4278142	0.1417467	2.585201	-0.4338384	0.1017082	2.597492	-0.09500272	0.5410647	2.285586	-0.03267187	0.2792774	2.282859	-0.06638597	-0.03422552	2.226635	-0.05656002	-0.115065	2.233464	-0.3173809	0.1345859	2.359372	-0.3100652	-0.5156488	2.447303	-0.2853162	-0.8803437	2.457398	-0.2913103	-0.9354973	2.385764	-0.1813764	0.1409189	2.312418	-0.1270587	-0.533074	2.36478	-0.07159465	-0.9048969	2.494226	-0.00640916	-0.9580709	2.44885	0	0	0	0	0
129264	1072	-0.2778782	0.8499057	2.274963	-0.2349812	0.6702908	2.320853	-0.2447463	0.2861684	2.330369	-0.246469	0.209347	2.335701	-0.394543	0.564359	2.425569	-0.4262191	0.3622591	2.51274	-0.4298053	0.1441473	2.585715	-0.4358725	0.104649	2.597898	-0.09318689	0.5432577	2.287692	-0.03162657	0.2801009	2.283253	-0.03285735	-0.016305	2.242926	-0.05996601	-0.1207793	2.218948	-0.315536	0.1347087	2.358269	-0.3096617	-0.5161964	2.447029	-0.2852731	-0.8805036	2.457525	-0.2914796	-0.9356976	2.38588	-0.1802333	0.1410052	2.31261	-0.1260814	-0.5323609	2.364671	-0.07172216	-0.9056413	2.494926	-0.0064386	-0.9580784	2.448844	0	0	0	0	0
129265	1104	-0.2715432	0.8489998	2.270255	-0.234849	0.6704199	2.320686	-0.243398	0.2863986	2.329795	-0.2448114	0.2095818	2.33503	-0.3944983	0.564792	2.421257	-0.425695	0.3621777	2.507599	-0.4289995	0.1439909	2.580322	-0.4350832	0.1066816	2.591679	-0.09155712	0.5459853	2.2899	-0.02990035	0.2748082	2.282768	-0.03674032	0.03113131	2.233004	-0.04594741	-0.07769813	2.215868	-0.3126567	0.134672	2.355699	-0.3092223	-0.5158983	2.446299	-0.284916	-0.880531	2.457958	-0.2913105	-0.9358066	2.385288	-0.1786484	0.1415688	2.313064	-0.1255188	-0.5314688	2.364317	-0.07191843	-0.9055976	2.494623	-0.006485228	-0.9581627	2.448774	0	0	0	0	0
129266	1136	-0.2675257	0.8481373	2.267435	-0.2341715	0.6702433	2.320201	-0.2405875	0.2864574	2.328942	-0.2415721	0.2097319	2.334075	-0.3934657	0.5648476	2.41494	-0.4246782	0.3613887	2.499725	-0.427779	0.1432383	2.57248	-0.4338827	0.1071778	2.583328	-0.08823948	0.548282	2.292885	-0.02381225	0.268372	2.282094	-0.02502292	0.00343513	2.227679	-0.03116685	-0.104585	2.204944	-0.3093922	0.1349232	2.353383	-0.3083066	-0.5168041	2.446109	-0.2850003	-0.880529	2.457577	-0.2913131	-0.9363059	2.385525	-0.1745548	0.1414434	2.313662	-0.1232652	-0.5301082	2.36448	-0.07235531	-0.9061624	2.49503	-0.006247248	-0.958517	2.448233	0	0	0	0	0
129267	1172	-0.2614401	0.8472071	2.263553	-0.2336658	0.6705115	2.320059	-0.2378921	0.2867159	2.328379	-0.2384388	0.2099357	2.333273	-0.3920305	0.5649887	2.406535	-0.4284076	0.3585695	2.484157	-0.4310636	0.1409581	2.558203	-0.4372742	0.10301	2.569531	-0.0860582	0.5498849	2.295529	-0.0205789	0.2657426	2.281308	-0.0236132	0.001757881	2.226731	-0.0194453	-0.09601475	2.195382	-0.3057324	0.1353454	2.350847	-0.3072719	-0.5155904	2.444453	-0.2844604	-0.8804209	2.457857	-0.2913345	-0.9364462	2.385826	-0.1709718	0.141662	2.314337	-0.119859	-0.5237395	2.363321	-0.07669353	-0.9031456	2.492882	-0.005606597	-0.9584236	2.447543	0	0	0	0	0
129268	1208	-0.2538744	0.8468527	2.261012	-0.2335174	0.6705914	2.319875	-0.2343189	0.2865708	2.327983	-0.2338779	0.2096768	2.332724	-0.3929439	0.5652294	2.402225	-0.4294276	0.3595343	2.481162	-0.4323171	0.1419263	2.555155	-0.4385026	0.1026465	2.567034	-0.08487777	0.5508949	2.297023	-0.01520444	0.2632343	2.280767	-0.01539035	0.005133539	2.223612	-0.00773995	-0.09096715	2.190078	-0.3005259	0.1354041	2.348418	-0.3057331	-0.5154961	2.443915	-0.2840373	-0.8797346	2.457757	-0.2911341	-0.9364629	2.386414	-0.1648303	0.1405781	2.316039	-0.1154267	-0.5230055	2.364474	-0.07504591	-0.9047977	2.494329	-0.005506506	-0.9585279	2.447462	0	0	0	0	0
129269	1240	-0.2475432	0.8432376	2.254755	-0.232937	0.6698487	2.31921	-0.2317404	0.286906	2.327613	-0.2309499	0.2103723	2.33233	-0.3942617	0.5660113	2.396821	-0.4316471	0.3611555	2.476999	-0.4347231	0.1435739	2.550996	-0.4408985	0.1026678	2.563535	-0.08222066	0.55198	2.298791	-0.01120262	0.2628471	2.281204	0.003230013	0.01718398	2.217196	0.003627858	-0.08844196	2.18457	-0.2980344	0.1355017	2.347233	-0.3033741	-0.5123433	2.441295	-0.2836595	-0.8797307	2.457714	-0.291145	-0.936948	2.387015	-0.1611917	0.1409429	2.316913	-0.1124804	-0.5209187	2.365732	-0.07468277	-0.9046146	2.493951	-0.005377369	-0.9587612	2.446978	0	0	0	0	0
129270	1272	-0.2362428	0.8439487	2.254644	-0.2323053	0.6693892	2.317971	-0.2284979	0.2874363	2.327151	-0.2271117	0.2111961	2.332133	-0.3932819	0.5672256	2.389031	-0.4339908	0.3632077	2.469552	-0.4377509	0.1458846	2.544111	-0.4439021	0.09962448	2.558732	-0.07795687	0.5527132	2.301894	-0.003324731	0.2629205	2.284786	0.006975576	0.01806882	2.214299	0.01647945	-0.08422875	2.176771	-0.2938741	0.136186	2.345667	-0.302384	-0.5119532	2.440671	-0.2833864	-0.8801802	2.457985	-0.2914349	-0.9380444	2.388255	-0.1565091	0.1413293	2.318813	-0.1062352	-0.5142143	2.367897	-0.07512864	-0.9033692	2.494012	-0.004256296	-0.9589691	2.446997	0	0	0	0	0
129271	1304	-0.2311103	0.8423257	2.251685	-0.2322647	0.6693932	2.317544	-0.2258551	0.2880797	2.327101	-0.2237292	0.2120226	2.332331	-0.3930348	0.5674989	2.382312	-0.4367452	0.3640017	2.462606	-0.4539585	0.1618387	2.566413	-0.4596962	0.09445101	2.605872	-0.07379641	0.552913	2.305836	0.002479999	0.2667896	2.285691	0.02026321	0.02040947	2.209621	0.02453333	-0.08211294	2.17237	-0.2904242	0.1368149	2.344748	-0.3005031	-0.5117516	2.438661	-0.2831044	-0.8801705	2.457854	-0.291468	-0.9388198	2.389464	-0.1518127	0.1414966	2.320831	-0.1032723	-0.5135986	2.369699	-0.07505794	-0.9033346	2.493942	-0.004003799	-0.9590428	2.446791	0	0	0	0	0
129272	1336	-0.2275722	0.8398257	2.248425	-0.2316849	0.6686385	2.316791	-0.2235615	0.2884777	2.327033	-0.2211715	0.2127042	2.332458	-0.3925709	0.5671959	2.375013	-0.4401171	0.3647625	2.455654	-0.4491002	0.1638488	2.562436	-0.4520945	0.09687756	2.602886	-0.07037981	0.5536774	2.308218	0.00769768	0.2691099	2.28828	0.03493531	0.02236412	2.209509	0.03654284	-0.0772943	2.170989	-0.2884025	0.1372624	2.343991	-0.2975821	-0.5121071	2.43721	-0.2825644	-0.8800651	2.457644	-0.2916207	-0.9397721	2.391257	-0.148303	0.1415928	2.322399	-0.1007004	-0.5119384	2.371211	-0.07521737	-0.9018401	2.49329	-0.003890989	-0.9589999	2.446668	0	0	0	0	0
129273	1372	-0.222998	0.8361325	2.243535	-0.2295849	0.667522	2.315512	-0.2198028	0.2888081	2.326123	-0.217353	0.2133001	2.331637	-0.3926708	0.5648072	2.36726	-0.4435415	0.3629867	2.451571	-0.4453316	0.1492933	2.53447	-0.4514208	0.1440551	2.528929	-0.06701116	0.5538068	2.310917	0.01420644	0.2706711	2.291615	0.0441483	0.0261454	2.208684	0.05190399	-0.07508098	2.169513	-0.2848855	0.1370906	2.341807	-0.2948144	-0.5087481	2.433735	-0.2820681	-0.8796712	2.457332	-0.2913967	-0.9399958	2.391759	-0.1441465	0.1417667	2.322834	-0.09703343	-0.5104555	2.373652	-0.07516456	-0.9009424	2.492198	-0.004237345	-0.9585968	2.446715	0	0	0	0	0
129274	1404	-0.2172243	0.8351313	2.242167	-0.2267364	0.666776	2.314175	-0.2156015	0.2896741	2.324982	-0.2130667	0.21446	2.330535	-0.3920991	0.5634497	2.360861	-0.4496228	0.3522366	2.448898	-0.4440406	0.1357972	2.525367	-0.4526008	0.130215	2.522547	-0.0588628	0.55247	2.315432	0.02315736	0.2718168	2.296911	0.05778697	0.0303915	2.212971	0.06168333	-0.06994461	2.174739	-0.2817449	0.1372563	2.33935	-0.2937524	-0.50813	2.432305	-0.2812793	-0.8791032	2.456455	-0.2915232	-0.9412993	2.395216	-0.1384872	0.1418517	2.323218	-0.09057474	-0.5078707	2.377029	-0.07319759	-0.8916489	2.482546	-0.005137676	-0.9575557	2.44639	0	0	0	0	0
129275	1436	-0.212381	0.8341894	2.240489	-0.2237032	0.6656509	2.311925	-0.2116141	0.2899107	2.323941	-0.2089451	0.2149188	2.329716	-0.3906378	0.5635797	2.354152	-0.4572933	0.3393779	2.44371	-0.4485299	0.1170021	2.504225	-0.4527799	0.0453226	2.543165	-0.05661064	0.5523165	2.318044	0.02846544	0.2731355	2.298811	0.06966728	0.02732602	2.217483	0.07124442	-0.0705495	2.177517	-0.2772024	0.1373343	2.336969	-0.2909179	-0.5055222	2.42896	-0.28077	-0.8787041	2.455825	-0.2901408	-0.9414724	2.393462	-0.1344538	0.1420166	2.323987	-0.08815656	-0.5067728	2.379421	-0.07344806	-0.8891258	2.480626	-0.006775881	-0.9559401	2.446898	0	0	0	0	0
129276	1468	-0.2058815	0.8329264	2.239483	-0.2206456	0.6643905	2.310391	-0.2077925	0.2901298	2.32302	-0.2050136	0.2154052	2.328913	-0.3890206	0.5631545	2.347928	-0.4638745	0.3286441	2.437877	-0.4549264	0.1026614	2.486708	-0.4662336	0.03507341	2.531104	-0.05042721	0.5521573	2.321429	0.04038697	0.2778957	2.303825	0.07848279	0.0368588	2.226934	0.08233017	-0.06573272	2.186144	-0.2738304	0.1371208	2.334987	-0.2884549	-0.5033342	2.426179	-0.2795969	-0.8782421	2.455245	-0.290223	-0.9416819	2.394183	-0.1296457	0.1416965	2.32462	-0.08229884	-0.5038288	2.382833	-0.07288586	-0.8865598	2.478934	-0.007158799	-0.9551429	2.446429	0	0	0	0	0
129277	1500	-0.1999474	0.832539	2.239301	-0.2160615	0.662741	2.308001	-0.2035221	0.2901927	2.321679	-0.2008474	0.2157357	2.327755	-0.3875275	0.5628111	2.341826	-0.4724183	0.315602	2.427319	-0.4617233	0.08879834	2.472911	-0.4474826	-0.01776561	2.498451	-0.04423901	0.5530344	2.326649	0.05078372	0.2782651	2.307496	0.08586782	0.03535875	2.23079	0.08934774	-0.06652174	2.192916	-0.270243	0.1365115	2.332005	-0.2861446	-0.5019847	2.423418	-0.2789694	-0.8795809	2.454916	-0.2902849	-0.9419846	2.39467	-0.1246464	0.1413521	2.325468	-0.08002888	-0.5014067	2.384815	-0.07294914	-0.8849642	2.478043	-0.007513089	-0.9547396	2.446855	0	0	0	0	0
129278	1536	-0.1934556	0.8325194	2.238142	-0.2112629	0.662164	2.305593	-0.1987996	0.2903685	2.320115	-0.1962109	0.2160358	2.326371	-0.3838257	0.5621229	2.33393	-0.4768225	0.3104145	2.409928	-0.4750519	0.08294627	2.453975	-0.45719	-0.02309038	2.479619	-0.03820974	0.5551975	2.330358	0.06504603	0.2830918	2.314862	0.09588456	0.036676	2.240102	0.09700616	-0.06506901	2.200581	-0.2656807	0.1359938	2.327903	-0.2836284	-0.5001599	2.420967	-0.2780723	-0.8804722	2.455088	-0.2900963	-0.9423134	2.395074	-0.1197169	0.1411337	2.326647	-0.07587858	-0.5011942	2.388325	-0.07176591	-0.8854863	2.479008	-0.007240765	-0.955353	2.449944	0	0	0	0	0
129279	1568	-0.1820862	0.8322281	2.237441	-0.2061315	0.6624059	2.304395	-0.1932517	0.2909173	2.318746	-0.1906324	0.2166363	2.324988	-0.3801568	0.560356	2.326847	-0.4854681	0.2978848	2.390611	-0.4839207	0.06822015	2.425465	-0.4705253	-0.01768363	2.439972	-0.03239505	0.5568551	2.334209	0.07066335	0.2826602	2.320157	0.1022457	0.03398775	2.246582	0.1056591	-0.06562495	2.209715	-0.2606958	0.1358848	2.323733	-0.2819706	-0.5000779	2.419881	-0.2777516	-0.8813623	2.454943	-0.2890847	-0.942547	2.393659	-0.1134159	0.1410939	2.327972	-0.0725693	-0.4990414	2.390789	-0.07058349	-0.8854572	2.478869	-0.007145072	-0.9554304	2.450958	0	0	0	0	0
129280	1600	-0.1776005	0.8312004	2.236767	-0.2033911	0.6609904	2.302598	-0.1881588	0.2913053	2.316727	-0.1848762	0.2174968	2.322904	-0.376792	0.5585915	2.319888	-0.4858783	0.3001534	2.376002	-0.489179	0.06966755	2.406885	-0.4729647	-0.03440641	2.418239	-0.02898463	0.5588031	2.337462	0.0763377	0.2815398	2.324074	0.1073704	0.03269182	2.253382	0.1094453	-0.06591707	2.214796	-0.2545284	0.1361605	2.318762	-0.2791061	-0.4986591	2.417032	-0.2767072	-0.8815495	2.454214	-0.2889563	-0.9426102	2.393896	-0.1069358	0.1418468	2.328468	-0.07164714	-0.4986318	2.392262	-0.07020574	-0.884993	2.478643	-0.007618732	-0.9547098	2.44979	0	0	0	0	0
129281	1632	-0.1714797	0.8316628	2.236027	-0.1989107	0.6606166	2.299999	-0.1829209	0.2918345	2.314292	-0.1796039	0.2181676	2.320553	-0.3717076	0.5584399	2.312977	-0.4865865	0.2964764	2.36016	-0.4981737	0.06182106	2.368264	-0.4790035	-0.04140513	2.381719	-0.02262236	0.5589536	2.34015	0.08351234	0.2776902	2.328612	0.1152077	0.03389796	2.263935	0.1205775	-0.06398238	2.228112	-0.2494275	0.1362129	2.314049	-0.2772063	-0.4999232	2.415506	-0.2753247	-0.8826966	2.453383	-0.2885331	-0.9433759	2.394252	-0.1016459	0.1420292	2.328449	-0.07034003	-0.4981687	2.393709	-0.06972524	-0.884798	2.478513	-0.006639674	-0.9554483	2.451507	0	0	0	0	0
129282	1664	-0.1632337	0.8330734	2.236416	-0.1925966	0.6612005	2.298401	-0.1767087	0.2925102	2.312311	-0.1734808	0.2188255	2.318518	-0.3659626	0.5591826	2.306895	-0.4836451	0.2934543	2.337171	-0.5004404	0.05276043	2.34337	-0.4806945	-0.04352445	2.352748	-0.01652124	0.558264	2.341874	0.08665723	0.2753109	2.332879	0.12202	0.03078386	2.274011	0.1257035	-0.0673528	2.235533	-0.2436755	0.1369173	2.309762	-0.2747016	-0.5008858	2.413849	-0.2742747	-0.8831877	2.452679	-0.2882316	-0.9434956	2.394523	-0.0954705	0.141782	2.328564	-0.06660826	-0.4969454	2.396005	-0.06964622	-0.8848044	2.47849	-0.006937585	-0.9551823	2.452102	0	0	0	0	0
129283	1700	-0.1538558	0.8324299	2.236445	-0.186352	0.6597376	2.29601	-0.1694479	0.2929059	2.309374	-0.1659723	0.2196073	2.315455	-0.3586014	0.5544953	2.298162	-0.4757251	0.2859204	2.319664	-0.4968638	0.04634306	2.306316	-0.4779923	-0.05345237	2.304121	-0.009929122	0.5586209	2.343861	0.08891257	0.2750132	2.336859	0.1258907	0.03192274	2.282304	0.1355937	-0.06856064	2.247125	-0.237391	0.1370865	2.304771	-0.2723975	-0.501409	2.411936	-0.2735077	-0.8835286	2.452361	-0.2879384	-0.9438028	2.395314	-0.08624244	0.1423227	2.327538	-0.06382594	-0.4967471	2.397631	-0.06827026	-0.8853623	2.478671	-0.005892199	-0.956102	2.455092	0	0	0	0	0
129284	1732	-0.150595	0.8336154	2.23538	-0.1798452	0.6601357	2.294449	-0.1648186	0.2922975	2.307476	-0.1616871	0.2188087	2.313519	-0.3519852	0.5520435	2.292758	-0.4686015	0.2837738	2.303973	-0.4906044	0.0385913	2.280127	-0.471353	-0.05635153	2.276167	-0.005088121	0.5573329	2.344198	0.08923244	0.274635	2.339735	0.1267865	0.02861822	2.286032	0.1394286	-0.07446058	2.251541	-0.2330517	0.1365504	2.301576	-0.2695513	-0.5023887	2.411048	-0.2725633	-0.8843759	2.452109	-0.2871243	-0.9438976	2.39469	-0.08307838	0.1414861	2.326708	-0.06227061	-0.4981	2.398844	-0.06796832	-0.8851327	2.478992	-0.00585226	-0.9560432	2.45606	0	0	0	0	0
129285	1764	-0.1447776	0.8341433	2.234566	-0.1740806	0.659761	2.291927	-0.1603115	0.2917019	2.30529	-0.1574669	0.2181547	2.31142	-0.345962	0.5531321	2.288972	-0.4544792	0.2821482	2.284801	-0.4837421	0.03471211	2.244483	-0.4612336	-0.0588478	2.23287	-0.001836945	0.5570016	2.34371	0.08938146	0.2734626	2.34117	0.1285369	0.027919	2.290971	0.1401602	-0.07764348	2.260378	-0.2282139	0.1362552	2.298727	-0.2657961	-0.5035683	2.408551	-0.2727881	-0.8859002	2.452432	-0.2862906	-0.9439955	2.394239	-0.08032796	0.1411755	2.32557	-0.06062559	-0.4994008	2.400099	-0.06758714	-0.8854628	2.479228	-0.004946617	-0.9563649	2.455257	0	0	0	0	0
129286	1800	-0.1349256	0.8335072	2.232073	-0.1689395	0.6597623	2.289116	-0.155126	0.2902466	2.302553	-0.1522741	0.2163719	2.308695	-0.3380774	0.5545856	2.284852	-0.4438595	0.2801921	2.272889	-0.4713619	0.02661223	2.212844	-0.4520268	-0.06484533	2.195688	0.002003524	0.5555413	2.342838	0.08903914	0.2712421	2.342277	0.128537	0.02802461	2.295056	0.142036	-0.07814506	2.266752	-0.2223695	0.1353607	2.295324	-0.2631172	-0.5036406	2.406078	-0.2720433	-0.8867506	2.45215	-0.2859609	-0.9440602	2.393678	-0.07634719	0.1398343	2.323772	-0.05950741	-0.5006758	2.401277	-0.06658056	-0.8853613	2.479569	-0.004940942	-0.956325	2.455215	0	0	0	0	0
129287	1836	-0.1300881	0.8349518	2.231738	-0.1621876	0.6601861	2.287693	-0.1494098	0.2905722	2.299838	-0.1467658	0.2166698	2.305738	-0.3276292	0.5571982	2.280744	-0.425031	0.2727333	2.256626	-0.460043	0.02588637	2.185097	-0.4450015	-0.06689977	2.166548	0.009245967	0.5566533	2.342259	0.08882625	0.2707057	2.342604	0.1272564	0.02702568	2.299206	0.1405309	-0.08039246	2.275816	-0.2169629	0.1364305	2.290671	-0.2606223	-0.5046898	2.403694	-0.2723809	-0.8886741	2.453672	-0.2863797	-0.9446582	2.394228	-0.07086612	0.1400508	2.321718	-0.05819428	-0.500643	2.401443	-0.06595974	-0.885264	2.479356	-0.004340065	-0.9568295	2.454648	0	0	0	0	0
129288	1868	-0.1238716	0.8359168	2.228531	-0.152915	0.6611736	2.28552	-0.1436923	0.2897387	2.297505	-0.1416346	0.2155485	2.303393	-0.3189555	0.5592809	2.277693	-0.4097534	0.2693247	2.244239	-0.4488922	0.02530476	2.162417	-0.4362874	-0.06528769	2.131926	0.0139965	0.5553766	2.34122	0.0887102	0.2704679	2.342862	0.1243023	0.03012433	2.304543	0.1373465	-0.07770498	2.282805	-0.2112193	0.1365676	2.287738	-0.2584418	-0.5062699	2.4011	-0.2726569	-0.8898062	2.453884	-0.2863982	-0.9447041	2.395049	-0.06765313	0.1391153	2.320064	-0.05699734	-0.5019444	2.401201	-0.06572287	-0.8853504	2.479327	-0.00404309	-0.9569679	2.454332	0	0	0	0	0
129289	1900	-0.1216214	0.837737	2.228263	-0.1491817	0.6613336	2.282791	-0.139129	0.2887705	2.295299	-0.1369632	0.2143087	2.301305	-0.3120559	0.5598859	2.275057	-0.3928995	0.2702597	2.232824	-0.4337672	0.02625882	2.143156	-0.4282801	-0.06426253	2.111861	0.02137474	0.5552337	2.339261	0.09004946	0.2656081	2.342604	0.1234494	0.0225459	2.307985	0.1362978	-0.0855536	2.287338	-0.206653	0.1362291	2.285402	-0.2551984	-0.5079278	2.396909	-0.2726017	-0.8911427	2.454023	-0.2861916	-0.9448062	2.394761	-0.06280081	0.1372673	2.318552	-0.05565377	-0.5026726	2.400663	-0.06543051	-0.8855715	2.479339	-0.00434968	-0.9567606	2.453805	0	0	0	0	0
